customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C03575,Male,0,No,No,11,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.07,201.25,No
C03576,Female,0,No,Yes,1,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,86.94,20.91,Yes
C03577,Male,0,No,No,42,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Electronic check,80.4,3380.26,No
C03578,Female,1,Yes,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,26.29,591.18,No
C03579,Male,0,No,No,25,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,28.75,739.55,No
C03580,Male,1,No,No,32,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,91.9,3002.56,Yes
C03581,Male,1,No,No,23,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),59.75,1390.63,Yes
C03582,Female,0,Yes,No,68,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Electronic check,71.98,4895.17,No
C03583,Female,0,No,Yes,20,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,103.16,2080.33,Yes
C03584,Male,0,Yes,No,45,Yes,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),61.05,2767.87,Yes
C03585,Male,0,No,No,17,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),62.88,977.16,No
C03586,Male,0,Yes,No,4,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),71.23,268.55,No
C03587,Female,1,Yes,No,7,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),57.0,446.27,No
C03588,Male,0,Yes,Yes,56,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,66.02,3700.19,No
C03589,Female,0,No,Yes,4,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),102.37,333.35,No
C03590,Male,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.31,279.0,No
C03591,Male,0,No,Yes,65,Yes,No phone service,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),68.11,4294.04,No
C03592,Male,0,No,No,36,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,56.31,1973.32,No
C03593,Male,0,No,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,28.12,778.95,No
C03594,Male,0,No,Yes,68,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,54.72,3709.82,No
C03595,Male,0,No,No,31,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),78.18,2405.43,Yes
C03596,Female,0,No,No,47,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Electronic check,97.07,4524.82,No
C03597,Male,0,Yes,Yes,1,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,64.95,51.22,Yes
C03598,Female,0,No,Yes,68,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),93.88,6289.27,No
C03599,Male,0,No,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.05,878.02,No
C03600,Male,0,Yes,No,34,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),102.68,3477.63,No
C03601,Female,0,No,No,14,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,24.97,446.79,No
C03602,Male,0,Yes,Yes,71,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,54.61,3880.16,No
C03603,Female,0,Yes,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),23.14,1560.15,No
C03604,Female,0,Yes,Yes,37,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,48.36,1804.04,No
C03605,Male,0,Yes,No,16,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,No,Credit card (automatic),56.62,939.3,No
C03606,Female,0,No,No,44,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),48.7,2108.89,No
C03607,Female,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),28.26,31.7,No
C03608,Male,0,No,No,2,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,86.98,226.17,No
C03609,Female,1,No,Yes,69,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,79.21,5540.31,No
C03610,Male,0,Yes,No,51,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,100.77,5120.52,Yes
C03611,Male,0,Yes,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.48,1021.84,No
C03612,Male,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),26.33,80.42,No
C03613,Male,0,No,No,46,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,92.46,4335.42,No
C03614,Female,1,Yes,Yes,5,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),88.4,413.72,Yes
C03615,Male,0,No,No,45,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),57.0,2546.01,No
C03616,Male,1,No,Yes,60,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),65.77,3932.8,No
C03617,Female,0,No,No,42,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Electronic check,62.95,2590.82,No
C03618,Male,0,Yes,No,55,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,61.52,3287.82,No
C03619,Male,0,Yes,Yes,69,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,51.64,3655.1,No
C03620,Female,0,No,Yes,19,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,108.81,2077.5,No
C03621,Female,0,No,No,46,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,19.66,868.67,No
C03622,Female,0,Yes,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),27.91,1530.24,No
C03623,Female,0,No,Yes,40,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),82.18,3250.86,Yes
C03624,Female,0,No,Yes,65,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,60.0,3927.04,No
C03625,Female,1,Yes,No,30,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),59.52,1793.08,No
C03626,Female,0,Yes,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,29.29,1849.65,No
C03627,Male,0,No,No,57,No,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,69.77,3922.02,Yes
C03628,Female,0,Yes,No,54,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),47.47,2562.25,No
C03629,Female,0,No,No,45,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),48.4,2212.9,No
C03630,Female,0,Yes,Yes,23,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),50.82,1213.5,Yes
C03631,Male,0,No,Yes,36,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,62.02,2209.14,Yes
C03632,Male,0,No,No,40,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,99.33,3982.42,No
C03633,Female,0,Yes,No,24,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),71.98,1702.83,No
C03634,Female,0,No,No,28,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),88.52,2444.59,No
C03635,Female,0,Yes,No,30,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),73.54,2183.1,Yes
C03636,Male,0,Yes,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),50.94,55.45,Yes
C03637,Male,0,No,No,11,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,53.61,642.52,No
C03638,Female,0,No,No,4,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,106.55,449.79,No
C03639,Male,0,Yes,Yes,60,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,70.0,4123.02,Yes
C03640,Female,1,Yes,No,55,No,No phone service,DSL,No,Yes,No,Yes,No,No,Two year,No,Electronic check,57.92,3178.64,No
C03641,Male,0,Yes,Yes,70,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.07,1521.19,No
C03642,Male,0,Yes,No,36,Yes,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),82.79,2932.49,No
C03643,Female,0,Yes,No,35,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,67.12,2218.09,No
C03644,Female,0,No,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),26.35,749.93,No
C03645,Female,0,Yes,No,37,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,73.97,2793.41,No
C03646,Female,0,No,No,40,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.82,820.72,No
C03647,Male,0,Yes,Yes,32,Yes,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,No,Mailed check,52.66,1759.65,Yes
C03648,Male,1,No,No,12,Yes,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),71.52,873.75,No
C03649,Male,0,No,Yes,5,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),66.09,294.35,No
C03650,Female,0,No,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),24.07,1544.42,Yes
C03651,Male,0,Yes,No,7,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),55.55,377.97,Yes
C03652,Female,0,No,Yes,63,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,62.37,3950.49,No
C03653,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,101.59,758.25,Yes
C03654,Female,1,No,No,22,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),97.25,2107.17,No
C03655,Female,0,No,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.3,1755.39,Yes
C03656,Male,0,Yes,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.34,367.63,Yes
C03657,Female,0,No,No,0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),89.07,0.0,No
C03658,Female,0,No,Yes,45,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),92.07,4022.83,No
C03659,Male,1,No,No,61,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,No,Electronic check,100.56,6024.36,No
C03660,Female,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,103.04,177.26,No
C03661,Female,0,No,Yes,43,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),95.75,4072.03,No
C03662,Female,0,No,No,4,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,60.52,267.51,No
C03663,Male,0,No,No,38,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,46.21,1807.07,No
C03664,Male,0,No,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),104.19,6835.22,No
C03665,Female,0,Yes,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),24.49,1069.57,No
C03666,Male,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.22,269.08,Yes
C03667,Female,0,No,Yes,31,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),81.63,2532.43,No
C03668,Female,1,Yes,No,42,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,No,Credit card (automatic),45.41,1905.44,No
C03669,Female,0,Yes,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.62,126.55,No
C03670,Female,0,No,Yes,58,Yes,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,59.62,3483.08,No
C03671,Female,0,No,Yes,10,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),101.82,1088.79,Yes
C03672,Male,0,Yes,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,29.43,800.29,No
C03673,Female,1,No,Yes,38,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),69.24,2706.07,No
C03674,Male,0,No,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.07,641.46,Yes
C03675,Male,0,Yes,No,71,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),70.88,5039.63,No
C03676,Female,0,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.09,519.57,No
C03677,Female,0,No,No,31,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),78.27,2414.7,No
C03678,Male,0,No,No,45,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Mailed check,85.56,3877.29,No
C03679,Male,0,Yes,No,27,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),98.72,2617.61,Yes
C03680,Male,1,Yes,No,6,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),84.01,524.78,No
C03681,Female,0,Yes,Yes,34,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),103.28,3510.81,Yes
C03682,Male,1,No,No,65,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,86.4,5561.75,No
C03683,Female,0,Yes,No,21,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),109.69,2336.84,No
C03684,Female,0,No,Yes,21,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.61,510.44,No
C03685,Female,0,Yes,No,2,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),73.64,37.5,Yes
C03686,Male,0,No,No,45,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,61.9,2786.43,Yes
C03687,Female,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.01,1182.0,No
C03688,Female,1,No,No,7,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),85.59,544.66,No
C03689,Female,1,No,No,3,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,No,Electronic check,61.9,179.22,No
C03690,Female,1,Yes,No,14,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,98.45,1292.99,Yes
C03691,Female,0,Yes,Yes,43,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),104.5,4457.33,No
C03692,Male,1,No,No,38,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,95.7,3665.74,No
C03693,Female,0,Yes,Yes,28,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),71.67,2078.33,No
C03694,Female,0,No,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.85,1388.68,No
C03695,Male,0,Yes,No,61,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,No,Mailed check,71.0,4306.29,No
C03696,Female,0,Yes,Yes,33,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),100.48,3310.09,No
C03697,Male,0,No,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.33,581.97,Yes
C03698,Female,0,No,Yes,17,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,74.01,1252.77,Yes
C03699,Male,1,No,No,62,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),107.08,6639.43,No
C03700,Male,0,Yes,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),27.61,1365.93,No
C03701,Female,0,Yes,No,53,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),59.42,3123.25,No
C03702,Female,1,No,Yes,41,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),92.48,3828.12,No
C03703,Female,0,Yes,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.15,1324.98,No
C03704,Male,1,Yes,No,51,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,80.73,4102.24,No
C03705,Male,0,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,96.71,1171.51,Yes
C03706,Male,0,Yes,No,31,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Credit card (automatic),81.92,2572.38,Yes
C03707,Female,0,No,No,65,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Electronic check,76.37,4987.27,No
C03708,Male,0,No,No,57,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),96.51,5530.71,No
C03709,Male,0,No,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),26.14,918.79,Yes
C03710,Female,0,No,Yes,26,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),83.06,2081.52,Yes
C03711,Male,0,No,No,53,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.54,4816.47,No
C03712,Male,1,No,No,71,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,77.78,5448.59,No
C03713,Female,0,No,No,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,92.5,6772.02,No
C03714,Male,0,Yes,No,42,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),97.23,4104.37,No
C03715,Female,0,Yes,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),22.02,1157.45,No
C03716,Female,0,No,No,13,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),52.17,677.63,Yes
C03717,Female,0,Yes,No,7,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),74.18,453.76,No
C03718,Female,1,Yes,No,34,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),107.77,3732.71,Yes
C03719,Female,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),27.26,509.95,No
C03720,Male,0,No,Yes,54,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,25.8,1370.65,No
C03721,Male,0,No,No,51,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),72.45,3816.09,No
